Talkers,Noise,F1,F2,F3
AS1,babble,541.61,1804.64,2814.919999999999
AS1,babble,551.53,1515.28,2952.7905555555562
AS1,babble,441.68,1741.15,2817.19647887324
AS1,babble,499.92,1653.15,2897.2483673469387
AS1,babble,556.83,1657.86,2667.3387096774195
AS1,babble,446.59,1785.65,2775.7214545454544
AS1,babble,573.18,1303.19,2631.6191304347826
AS1,babble,659.36,1712.31,2957.891836734694
AS1,babble,567.56,1792.58,2935.9461971830983
AS1,babble,659.89,1434.9,2658.1630069930075
AS1,babble,495.54,1668.46,2752.496477272727
AS1,babble,510.88,1739.85,2845.8385064935064
AS1,babble,535.29,1663.58,2739.489562043796
AS1,babble,548.85,1565.61,2714.1549650349652
AS1,babble,520.95,1824.63,2789.4848344370857
AS1,babble,565.82,1567.69,2810.403846153846
AS1,babble,554.85,1594.66,2832.9100421940925
AS1,babble,547.41,1649.55,2810.3398141263942
AS1,babble,512.64,1732.87,2782.1695238095235
AS1,babble,437.01,1460.78,2759.7507575757577
AS1,babble,450.01,1538.13,2857.6939130434785
AS1,babble,530.53,1516.72,2620.2668965517237
AS1,babble,381.5,1199.36,2586.7662295081964
AS1,babble,492.74,1577.72,2554.458809523809
AS1,babble,473.72,1405.35,2747.0922448979595
AS1,babble,583.32,1642.99,2765.443725490196
AS1,babble,515.63,1701.97,2853.9925974025978
AS1,babble,490.05,1577.63,2676.0770731707316
AS1,babble,516.04,1463.4,2851.7816666666668
AS1,babble,610.81,1525.3,2806.0970796460174
AS1,babble,536.39,1485.24,2789.1564835164836
AS1,babble,488.83,1227.64,2765.753783783783
AS1,babble,538.16,1468.23,2788.8207428571427
AS1,babble,494.33,1605.74,2789.979176470588
AS1,babble,561.9,1683.41,2874.45393442623
AS1,babble,549.96,1592.15,2684.597512437811
AS1,babble,651.14,1523.57,2795.961111111111
AS1,babble,605.7,1497.41,2656.754383561644
AS1,babble,532.16,1431.1,2780.3323333333333
AS1,babble,542.3,1649.74,2896.6436585365855
AS1,babble,389.2,2186.93,2914.511489361703
AS1,babble,469.95,1801.65,2832.181168831168
AS1,babble,467.03,1349.08,2842.0793650793653
AS1,babble,530.96,1507.4,2771.5792268041237
AS1,babble,489.4,1858.59,2852.8335
AS1,babble,561.19,1504.15,2710.2664912280693
AS1,babble,425.24,1479.5,2753.521978021978
AS1,babble,446.9,1332.1,2628.5119047619046
AS1,babble,558.52,1577.65,2780.072702702703
AS1,babble,758.87,1640.45,2984.9755555555553
AS1,babble,534.54,1544.71,2748.206326530612
AS1,babble,522.1,1623.97,2719.8240425531917
AS1,babble,662.98,1616.79,2848.4886893203893
AS1,babble,502.85,1296.78,2886.6680000000006
AS1,babble,636.8,1487.83,2597.717903225807
AS1,babble,559.79,1207.6,2826.421538461538
AS1,babble,527.31,1855.66,2898.100757575758
AS1,babble,618.75,1643.84,2797.2664150943397
AS1,babble,516.61,1542.72,2836.716
AS1,babble,609.0,1546.27,2833.6508974358976
AS1,babble,530.71,1732.18,2757.8809523809527
AS1,babble,654.52,1456.87,2926.7424137931034
AS1,babble,505.51,1730.11,2730.778787878788
AS1,babble,512.17,1672.3,2686.681454545454
AS1,babble,470.82,1726.89,2778.438271604938
AS1,babble,521.43,1447.69,2633.296538461538
AS1,babble,532.76,1860.25,2883.8125806451612
AS1,babble,525.87,1388.8,2748.4044036697255
AS1,babble,586.81,1414.88,2658.2763013698627
AS1,babble,589.01,1457.27,2960.715806451614
AS1,babble,564.81,1460.43,2768.8414166666666
AS1,babble,586.93,1663.99,2942.3226007326007
AS1,babble,482.37,1827.7,2542.8506666666667
AS1,babble,530.75,1714.9,2783.5670642201835
AS1,babble,597.52,1591.78,2809.7664788732395
AS1,babble,554.11,1657.85,2814.861122448979
AS1,babble,576.09,1787.95,2824.2700000000004
AS1,babble,570.92,1426.89,2595.5980246913578
AS1,babble,546.88,1552.14,2812.6747976878614
AS1,babble,521.37,1457.61,2762.4222429906545
AS1,babble,556.6,1693.6,2886.171235955056
AS1,babble,505.69,1415.31,2574.262051282051
AS1,babble,533.94,1627.74,2779.4388679245285
AS1,babble,471.18,1430.43,2684.7954237288136
AS1,babble,535.02,1393.61,2564.4001086956523
AS1,babble,554.2,1676.96,2691.522090909091
AS1,babble,516.47,1626.31,2802.884105263158
AS1,babble,487.34,1428.55,2744.723653846154
AS1,babble,600.03,1514.49,2822.4534579439255
AS1,babble,520.06,1523.5,2761.3700000000003
AS1,babble,492.24,1690.46,2853.836796536796
AS1,babble,659.03,1579.42,2844.7927160493828
AS1,babble,536.61,1495.43,2714.7627536231885
AS1,babble,546.17,1511.83,2868.685217391304
AS1,babble,532.57,1543.84,2774.4497596153847
AS1,babble,480.62,1703.74,2758.323602484472
AS1,babble,613.56,1578.47,2758.668064516129
AS2,babble,464.21,1340.94,2527.2482539682537
AS2,babble,491.76,1239.12,2569.406401869159
AS2,babble,481.24,1684.85,2537.479444444444
AS2,babble,429.45,1457.16,2467.165072463768
AS2,babble,341.76,1855.6,2302.4177142857147
AS2,babble,438.17,1374.12,2420.6138650306752
AS2,babble,345.58,1651.2,2437.226421052631
AS2,babble,604.2,1157.62,2598.02253968254
AS2,babble,426.55,1455.33,2464.6416182572616
AS2,babble,448.74,1546.21,2552.3782066869303
AS2,babble,460.05,1409.42,2502.0711194029855
AS2,babble,508.01,1165.16,2602.913879310345
AS2,babble,509.49,1329.14,2506.439054054054
AS2,babble,525.21,1470.92,2571.960351758794
AS2,babble,489.22,1345.55,2561.739460431655
AS2,babble,449.04,1465.41,2533.706018808777
AS2,babble,558.09,1533.85,2765.0734
AS2,babble,539.22,1491.02,2631.0292857142854
AS2,babble,451.48,1450.53,2515.647048710602
AS2,babble,494.43,1435.68,2490.847468879668
AS2,babble,443.17,1413.44,2578.094891640867
AS2,babble,549.99,1289.7,2665.215324675325
AS2,babble,439.0,1041.38,2639.008372093024
AS2,babble,487.01,1346.71,2606.0804663212434
AS2,babble,566.97,1258.87,2785.5877142857134
AS2,babble,527.26,1240.38,2497.2733333333326
AS2,babble,413.8,1425.97,2409.742093023256
AS2,babble,405.36,1719.01,2639.517735849056
AS2,babble,454.01,1456.01,2620.0854237288136
AS2,babble,346.86,1836.87,2606.0750867052025
AS2,babble,472.18,1496.47,2558.9671428571423
AS2,babble,444.13,1176.06,2624.4644666666663
AS2,babble,406.26,1299.7,2462.3192405063296
AS2,babble,408.63,1484.93,2599.106382113821
AS2,babble,460.03,1386.25,2592.1589411764708
AS2,babble,556.0,1366.31,2567.2599999999998
AS2,babble,541.01,1551.7,2635.8603246753246
AS2,babble,430.89,1459.96,2594.093918918919
AS2,babble,393.55,1691.83,2478.333402777778
AS2,babble,385.46,1609.43,2378.532156862745
AS2,babble,358.86,1784.02,2535.3892307692304
AS2,babble,473.54,1585.99,2660.5295238095246
AS2,babble,432.15,1457.28,2557.5348275862066
AS2,babble,460.03,1462.0,2582.331417322835
AS2,babble,367.24,1490.44,2409.8297887323943
AS2,babble,593.52,1013.69,2536.4100000000003
AS2,babble,433.83,1496.57,2518.240063694268
AS2,babble,390.83,1609.41,2396.7857446808507
AS2,babble,456.4,1408.6,2573.8816216216214
AS2,babble,433.21,1294.39,2506.0924892703865
AS2,babble,503.32,1228.62,2641.3163106796114
AS2,babble,501.28,1060.53,2597.9843589743587
AS2,babble,361.75,1579.18,2416.2692592592593
AS2,babble,427.67,1433.22,2531.644163090129
AS2,babble,489.59,1504.54,2670.122962962963
AS2,babble,350.21,1649.21,2534.046887417219
AS2,babble,530.63,1124.15,2723.314677419355
AS2,babble,455.51,1411.13,2623.043162939297
AS2,babble,438.62,1287.25,2383.0608
AS2,babble,531.62,1395.38,2543.0150000000003
AS2,babble,523.13,1381.85,2570.9145312500004
AS2,babble,494.84,1375.54,2598.4837837837836
AS2,babble,480.49,1532.43,2579.6221818181816
AS2,babble,421.41,1189.63,2477.935376884422
AS2,babble,421.47,1307.49,2530.688470254958
AS2,babble,524.97,1759.6,2554.436842105263
AS2,babble,538.46,1335.43,2622.0076223776227
AS3,babble,441.24,1499.63,2727.816596858638
AS3,babble,492.98,1712.72,2796.007888888889
AS3,babble,593.23,1491.36,2732.1680555555554
AS3,babble,533.97,1678.74,2788.3908947368423
AS3,babble,494.58,1613.19,2482.8854838709676
AS3,babble,528.86,1763.17,2608.641174089069
AS3,babble,497.64,1568.82,2159.262539682539
AS3,babble,461.75,1742.41,2677.9876923076927
AS3,babble,466.63,1490.04,2620.7433333333333
AS3,babble,455.01,1532.22,2620.9528346456696
AS3,babble,556.81,1721.01,2798.183898305085
AS3,babble,632.1,1573.22,2556.0587719298246
AS3,babble,441.54,2172.06,3001.9166666666665
AS3,babble,443.17,1829.39,2706.1094642857142
AS3,babble,696.01,1743.99,2798.893302752293
AS3,babble,462.81,1705.16,2717.9590070921986
AS3,babble,514.54,1576.98,2553.1039075630247
AS3,babble,552.14,1705.51,2747.850810810811
AS3,babble,486.97,1683.19,2726.1717801047116
AS3,babble,523.7,1429.05,2385.517891566265
AS3,babble,491.16,1973.12,2826.9828813559316
AS3,babble,606.13,1777.41,2952.0602197802195
AS3,babble,454.31,1947.71,2912.8738888888893
AS3,babble,504.0,1566.08,2720.0523021582735
AS3,babble,481.3,1773.26,2775.361351351351
AS3,babble,539.38,1660.73,2824.7488
AS3,babble,535.62,1692.03,2682.0137037037034
AS3,babble,567.89,1621.53,2811.064805194805
AS3,babble,385.14,1692.35,2874.035392156863
AS3,babble,580.66,1719.87,2814.0963483146065
AS3,babble,463.8,1769.78,2955.96369047619
AS3,babble,509.92,1566.13,2893.989115384615
AS3,babble,526.54,1597.45,2748.1019548872177
AS3,babble,508.46,1624.38,2713.0796153846154
AS3,babble,544.38,1565.45,2648.890055555555
AS3,babble,484.14,1784.66,2867.39875
AS3,babble,517.74,1883.62,2713.964050632912
AS3,babble,533.84,1917.45,2858.3115422885576
AS3,babble,542.0,1403.85,2685.8510047846894
AS3,babble,511.2,1367.62,2678.158461538462
AS3,babble,413.24,2092.64,3011.6350649350647
AS3,babble,569.43,1449.4,2568.428248175183
AS3,babble,562.81,1643.07,2727.3280790960453
AS3,babble,468.68,1691.25,2788.780409090909
AS3,babble,663.34,1670.38,2892.07371257485
AS3,babble,570.06,1453.07,2516.7072222222228
AS3,babble,621.72,1533.46,2858.0621052631577
AS3,babble,556.47,1511.64,2775.6015853658537
AS3,babble,513.42,1611.9,2678.458367346939
AS3,babble,470.82,1560.96,2729.5345512820513
AS3,babble,538.64,1534.78,2773.894193548387
AS3,babble,552.72,1552.77,2776.6580115273778
AS3,babble,455.18,1917.07,2867.791868131868
AS3,babble,609.84,1548.23,2800.8994623655917
AS3,babble,556.92,1721.73,2840.884369369369
AS3,babble,479.81,1552.72,2633.3642105263157
AS3,babble,613.49,1566.2,2617.497513812155
AS3,babble,475.1,1546.92,2621.1765730337083
AS3,babble,547.51,1421.67,2680.072995594713
AS3,babble,486.62,1430.2,2695.618579881657
AS3,babble,529.06,1620.62,2728.185031847134
AS3,babble,509.91,1590.93,2718.2365000000004
AS3,babble,453.74,1545.0,2872.0835761589406
AS3,babble,589.34,1590.48,2695.646153846154
AS3,babble,478.04,1572.38,2649.9554672897193
AS3,babble,469.8,1788.38,2701.454951456312
AS3,babble,579.44,1657.57,2728.063007518797
AS3,babble,569.03,1380.06,2677.4732974910394
AS3,babble,439.43,1665.69,2762.7098888888886
AS3,babble,483.9,1456.97,2607.68595
AS3,babble,581.59,1649.26,2676.4876799999997
AS3,babble,476.87,1295.72,2617.9619064748204
AS3,babble,603.01,1709.21,2731.132990654206
AS3,babble,564.4,1651.19,2681.118027522936
AS3,babble,577.02,1575.18,2710.311917808219
AS3,babble,521.47,1674.08,2782.6361572052397
AS3,babble,538.43,1328.9,2608.0024999999996
AS3,babble,420.1,1790.68,2738.4585436893203
AS3,babble,450.27,1884.87,2781.7518124999997
AS3,babble,512.35,1518.37,2616.419603960396
AS3,babble,646.21,1712.58,2752.570578512397
AS3,babble,520.38,1582.48,2627.5661309523807
AS3,babble,492.39,1587.99,2770.8396491228073
AS3,babble,497.77,1660.12,2717.1170526315786
AS3,babble,659.81,1662.89,2673.9776991150447
AS3,babble,449.38,1821.04,2823.854980079682
AS3,babble,539.42,1568.34,2600.338466257669
AS3,babble,514.82,1579.88,2551.225189873418
AS3,babble,509.66,1449.33,2689.5258278145693
AS3,babble,523.58,1731.81,2813.016315789474
AS3,babble,409.74,1533.91,2391.7151724137934
AS3,babble,467.22,1408.27,2725.580607287449
AS3,babble,482.36,1875.86,2734.193739130435
AS3,babble,437.79,1564.96,2719.370515021459
AS3,babble,528.8,1374.27,2705.9240845070426
AS3,babble,445.72,1769.61,2790.327666666667
AS3,babble,504.4,1478.36,2753.994585798817
AS3,babble,650.33,1383.9,2546.635058823529
AS3,babble,364.21,1638.51,2533.3829545454546
AS3,babble,477.16,1542.69,2676.2867300380226
AS3,babble,518.69,1918.03,2681.7544827586207
AS3,babble,544.57,1546.27,2627.4578651685392
AS3,babble,556.32,1780.39,2723.0019999999995
AS3,babble,482.34,1705.35,2577.9453023255815
AS3,babble,527.11,1617.48,2608.5616666666665
AS3,babble,562.39,1587.77,2715.491039603961
AS3,babble,504.74,1772.15,2701.127897196261
AS3,babble,463.61,1707.45,2573.459913793103
AS3,babble,476.97,1559.93,2591.294736842105
AS3,babble,404.5,1594.2,2695.9451492537314
AS3,babble,443.1,2060.57,2738.2734883720927
AS3,babble,566.42,1619.75,2648.848202247191
AS3,babble,513.22,1600.53,2635.936024590164
AS3,babble,576.0,1633.94,2756.729493087557
AS3,babble,502.03,1656.29,2731.7804048583
AS3,babble,507.92,1730.74,2785.8023931623934
AS3,babble,604.08,1698.89,2680.044728682171
AS3,babble,496.2,1858.57,2719.504716981133
AS3,babble,548.95,1807.34,2735.391666666667
AS3,babble,451.86,1727.6,2796.05298245614
AS3,babble,510.42,1565.13,2696.938535714286
AS3,babble,372.67,1920.44,3042.1197590361444
AS3,babble,523.83,1535.86,2737.385626911315
AS3,babble,524.54,1375.45,2554.6701257861637
AS3,babble,582.54,1601.81,2502.2137362637363
AS3,babble,508.66,1664.42,2850.995625
AS3,babble,488.9,1666.86,2733.4631223628694
AS3,babble,514.98,1710.24,2642.667218309859
AS3,babble,486.11,1679.65,2776.3467307692304
AS3,babble,489.17,1230.6,2298.7964893617027
AS3,babble,528.51,1645.42,2761.212697368421
AS3,babble,478.67,1961.01,2981.6138095238093
AS3,babble,438.53,1463.52,2859.978192771084
AS3,babble,296.44,2527.27,3237.412051282051
AS3,babble,464.67,2015.61,3035.1336666666666
AS3,babble,569.01,1564.73,2714.3066853932582
AS3,babble,409.67,2031.19,2926.4495833333335
AS3,babble,476.49,1278.93,2391.020101010101
AS3,babble,457.21,1642.06,2762.410061728395
AS3,babble,478.7,1617.55,2602.2493548387097
AS3,babble,472.94,1740.92,2798.3126515151516
AS3,babble,554.75,1559.57,2714.6041379310345
AS3,babble,519.0,1631.37,2753.7103669724775
AS3,babble,528.0,1355.56,2693.747885462555
AS3,babble,484.59,1656.93,2716.3381818181815
AS3,babble,431.43,1775.87,2766.9609322033903
AS3,babble,641.93,1700.14,2832.367304347826
AS3,babble,532.14,1646.6,2706.3978448275857
AS3,babble,538.37,1698.17,2598.423516483517
AS4,babble,550.8,1212.58,2473.158316831683
AS4,babble,522.43,1557.74,2487.0440833333328
AS4,babble,485.7,1418.83,2359.04655
AS4,babble,520.17,1553.83,2578.7286728395065
AS4,babble,483.56,1394.78,2493.293454545455
AS4,babble,490.15,1364.18,2332.6395555555555
AS4,babble,461.85,1464.45,2441.9900408163267
AS4,babble,479.38,1598.85,2477.7588888888886
AS4,babble,455.3,1420.4,2450.60996
AS4,babble,479.03,1409.32,2432.3226203208555
AS4,babble,494.65,1452.15,2384.6996614583336
AS4,babble,504.24,1763.4,2649.4947619047616
AS4,babble,509.9,1593.45,2621.8748559670785
AS4,babble,476.02,1311.18,2393.388365591398
AS4,babble,521.15,1308.72,2211.5602564102564
AS4,babble,487.85,1611.14,2520.4610135135135
AS4,babble,468.73,1467.44,2552.156363636364
AS4,babble,485.04,1569.97,2572.9909554140127
AS4,babble,462.53,1419.81,2458.8043830570905
AS4,babble,474.81,1535.64,2302.2929857819904
AS4,babble,485.75,1395.37,2328.52972027972
AS4,babble,466.73,1365.79,2632.5687248322147
AS4,babble,488.83,1456.06,2298.285157232705
AS4,babble,518.57,1442.19,2566.863240223464
AS4,babble,458.26,1269.61,2298.3849642004775
AS4,babble,445.11,1382.92,2402.9585276073617
AS4,babble,497.82,1440.68,2385.925387205387
AS4,babble,481.76,1368.84,2337.7279064587974
AS4,babble,444.1,1530.26,2469.9341739130437
AS4,babble,446.6,1300.57,2351.9913074204946
AS4,babble,555.32,1281.17,2039.097
AS4,babble,478.98,1240.04,2336.949264705883
AS4,babble,506.92,1409.01,2389.01774566474
AS4,babble,460.1,1357.24,2442.1639555555557
AS4,babble,528.88,1468.02,2382.7441525423724
AS4,babble,525.84,1389.22,2315.353447432763
AS4,babble,507.1,1484.22,2375.4665758754863
AS4,babble,519.47,1427.81,2362.770377358491
AS4,babble,482.6,1551.28,2521.6163676148794
AS4,babble,505.94,1538.44,2401.9634817813762
AS4,babble,449.58,1587.1,2723.276461538462
AS4,babble,487.14,1538.3,2618.0928164556963
AS4,babble,486.21,1553.28,2483.382475247525
AS4,babble,470.33,1583.8,2565.916444444444
AS4,babble,514.12,1540.92,2515.9096202531646
AS4,babble,488.76,1350.95,2715.762025316456
AS4,babble,514.45,1627.06,2541.8129999999996
AS4,babble,535.53,1481.63,2472.8914756944446
AS4,babble,513.79,1732.93,2753.09852233677
AS4,babble,409.72,2021.31,2901.354829931973
AS4,babble,485.69,1423.88,2481.447925925926
AS4,babble,506.19,1410.69,2481.0641414141414
AS4,babble,548.84,1470.64,2481.3572596153845
AS4,babble,536.07,1364.23,2409.79868338558
AS4,babble,578.14,1277.49,2740.343211678832
AS4,babble,503.62,1485.97,2723.4360054347826
AS4,babble,431.47,1449.22,2481.4771637426898
AS4,babble,504.65,1486.6,2805.130132450331
AS4,babble,623.16,1202.03,2430.7596774193544
AS4,babble,490.66,1403.6,2526.31408997955
AS4,babble,510.09,1502.75,2665.1360135135137
AS4,babble,522.36,1358.37,2635.3656626506026
AS4,babble,485.0,1334.88,2355.7109090909094
AS4,babble,528.22,1580.86,2559.921323943662
AS4,babble,446.81,1461.81,2467.0002763819093
AS4,babble,562.85,1708.79,2672.400434782609
AS4,babble,489.39,1635.09,2764.8035714285716
AS4,babble,534.27,1547.88,2549.5125818181823
AS4,babble,490.17,1517.97,2577.5511559139786
AS4,babble,477.55,1518.76,2470.7326044226047
AS4,babble,478.92,1624.18,2517.9585171102663
AS4,babble,510.93,1397.01,2380.6485869565217
AS4,babble,537.25,1452.05,2278.035017921147
AS4,babble,530.89,1351.44,2367.6747524752473
AS4,babble,506.14,1461.51,2493.8851360544218
AS4,babble,574.51,1468.53,2463.589523809524
AS4,babble,515.16,1448.6,2398.917890625
AS4,babble,516.14,1465.82,2270.1590952380952
AS4,babble,558.6,1535.78,2509.867809798271
AS4,babble,553.11,1810.02,2694.3460431654676
AS4,babble,484.22,1513.75,2566.0161844863733
AS4,babble,459.05,1455.61,2494.552375478927
AS4,babble,520.23,1507.8,2702.944137931034
AS4,babble,530.97,1409.5,2379.578410596026
AS4,babble,594.13,1290.32,2180.338775510204
AS4,babble,497.25,1415.85,2615.997142857143
AS4,babble,538.78,1444.95,2504.5454784240146
AS4,babble,617.28,1508.6,2371.16
AS4,babble,546.2,1448.7,2391.802918918919
AS4,babble,436.01,1596.45,2632.2139316239313
AS4,babble,435.46,1232.03,2601.447542372882
AS4,babble,499.76,1348.59,2559.261068249258
AS4,babble,442.78,1494.11,2657.791498470948
AS4,babble,513.87,1615.89,2530.5647872340423
AS4,babble,550.63,1437.77,2575.2416393442627
AS4,babble,522.05,1430.13,2368.6645682451253
AS4,babble,514.62,1592.12,2522.6118552036205
AS4,babble,537.56,1487.62,2460.892830882353
AS4,babble,481.53,1200.23,2712.440751173709
AS4,babble,449.98,1323.16,2645.3534134615384
AS4,babble,451.53,1575.47,2593.085618556701
AS4,babble,487.4,1236.41,2375.655421686747
AS4,babble,504.07,1410.06,2629.5443575418994
AS4,babble,617.27,1454.24,2510.5245283018867
AS4,babble,477.43,1466.9,2608.141413043478
AS4,babble,577.66,1475.0,2577.240760456274
AS4,babble,478.17,1587.72,2638.167485714286
AS4,babble,465.87,1547.22,2600.0790058479533
AS4,babble,468.49,1560.23,2626.476125
AS4,babble,548.86,1627.26,2591.10711038961
AS4,babble,555.08,1417.27,2310.9258280254776
AS4,babble,508.84,1636.16,2518.8894642857144
AS4,babble,486.62,1375.08,2324.841404958678
AS4,babble,499.43,1361.76,2409.0536785714285
AS4,babble,517.82,1261.47,2290.5671299093656
AS4,babble,492.48,1262.49,2645.4239378238344
AS4,babble,477.69,1650.91,2644.0209217877095
AS4,babble,576.48,1238.85,2211.3702739726027
AS4,babble,461.45,1444.98,2667.5931818181816
AS4,babble,551.76,1715.0,2701.733909774436
AS4,babble,451.82,1445.85,2550.2201754385965
AS4,babble,471.8,1472.52,2376.537861771058
AS4,babble,443.1,1769.92,2800.9296153846153
AS4,babble,470.43,1526.63,2574.347993730408
AS4,babble,546.12,1732.16,2742.3126315789477
AS4,babble,443.7,1608.74,2685.726
AS4,babble,484.69,1602.59,2690.1932413793106
AS4,babble,480.84,1680.55,2741.809837398375
AS4,babble,516.85,1466.97,2593.29644549763
AS4,babble,430.42,1508.8,2670.8357564575645
AS4,babble,588.15,1514.23,2515.8718300653595
AS4,babble,495.44,1647.36,2635.9371874999997
AS4,babble,533.59,1547.47,2556.7749640287766
AS4,babble,525.77,1662.63,2605.4742692307696
AS4,babble,488.1,1627.09,2628.356
AS4,babble,483.91,1593.98,2594.4367149758455
AS4,babble,420.3,1329.56,2582.2760674157303
AS4,babble,577.43,1347.75,2249.9470921985817
AS4,babble,529.05,1596.88,2493.5766878980894
AS4,babble,502.12,1462.04,2537.0689393939397
AS4,babble,471.39,1378.02,2602.3604054054053
AS4,babble,485.51,1545.91,2459.942284482758
AS4,babble,495.9,1426.77,2522.3048467966573
AS4,babble,453.87,1355.85,2399.7159482758625
AS5,babble,403.57,1300.47,2472.9703243243243
AS5,babble,406.54,1284.4,2425.072837837838
AS5,babble,377.82,1298.49,2484.5525291828794
AS5,babble,454.67,1187.27,2602.761868131868
AS5,babble,411.7,1648.82,2505.9804081632656
AS5,babble,436.43,1334.05,2581.356108108108
AS5,babble,516.88,1332.03,2441.8504411764707
AS5,babble,452.92,1366.58,2640.5012121212117
AS5,babble,443.27,1420.93,2495.9793965517247
AS5,babble,447.36,1378.68,2501.8041596638654
AS5,babble,443.14,1357.98,2650.0442352941177
AS5,babble,485.05,1451.5,2542.3709756097555
AS5,babble,491.91,1381.91,2562.4499342105264
AS5,babble,434.41,1257.85,2502.271987951807
AS5,babble,384.37,1418.37,2523.5313043478263
AS5,babble,466.52,1573.21,2536.7925531914893
AS5,babble,383.22,1349.19,2463.286818181818
AS5,babble,416.76,1409.9,2479.94534562212
AS5,babble,477.56,1238.7,2530.806972972973
AS5,babble,458.12,1544.76,2552.543944954128
AS5,babble,392.81,1409.48,2498.870163934426
AS5,babble,397.72,1531.54,2646.270350877193
AS5,babble,441.12,1398.43,2390.456739130435
AS5,babble,423.9,1361.64,2533.1247200000003
AS5,babble,356.68,1467.72,2595.300303030303
AS5,babble,343.82,1620.16,2519.1800934579437
AS5,babble,403.29,1625.76,2572.9634117647056
AS5,babble,475.73,1365.95,2448.3348214285716
AS5,babble,438.62,1666.36,2620.8022727272723
AS5,babble,464.67,1464.22,2483.6767579908674
AS5,babble,380.31,1347.95,2475.9595628415304
AS5,babble,421.63,1538.31,2526.367083333333
AS5,babble,408.46,1427.58,2426.6102597402596
AS5,babble,384.12,1419.69,2616.269230769231
AS5,babble,452.61,1438.33,2524.9708
AS5,babble,462.67,1331.91,2639.797953216374
AS5,babble,478.48,1469.17,2491.54223880597
AS5,babble,431.75,1491.01,2623.4325
AS5,babble,447.88,1302.6,2600.068214285714
AS5,babble,440.38,1351.4,2477.7657613168726
AS5,babble,483.91,1141.78,2559.4034710743804
AS5,babble,455.4,1571.25,2480.8009523809524
AS5,babble,469.88,1377.94,2491.881617647059
AS5,babble,561.77,1390.09,2568.651588785047
AS5,babble,340.43,1119.59,2467.1833333333334
AS5,babble,506.02,1314.23,2593.432679738562
AS5,babble,647.31,1764.97,2876.5453125
AS5,babble,465.78,1368.98,2501.111538461538
AS5,babble,410.56,1619.74,2585.1769444444444
AS5,babble,380.42,824.27,2576.3317142857136
AS5,babble,483.7,1472.17,2543.0882113821135
AS5,babble,448.1,1175.46,2534.872865497076
AS5,babble,418.8,1311.52,2454.197050359712
AS5,babble,470.4,1405.66,2517.5814379084964
AS5,babble,446.19,1507.66,2652.218794326241
AS5,babble,421.95,1326.17,2524.4004848484847
AS5,babble,474.82,1266.14,2541.366830985915
AS5,babble,352.02,1209.2,2445.6164900662247
AS5,babble,406.47,1415.1,2516.899514563107
AS5,babble,394.72,1344.39,2562.4666981132073
AS5,babble,440.66,1331.38,2509.6072727272726
AS5,babble,415.92,1300.16,2426.6175609756096
AS5,babble,441.38,1513.77,2527.8736792452823
AS5,babble,454.41,1397.1,2642.6123976608187
AS5,babble,413.51,1584.03,2587.990421940928
AS5,babble,447.9,1206.7,2574.6593269230766
AS5,babble,535.56,1622.61,2456.751777777778
AS5,babble,487.49,1165.93,2575.9809589041097
AS5,babble,474.23,1516.77,2544.5021739130434
AS5,babble,489.16,1468.37,2685.369767441861
AS5,babble,394.84,1414.28,2384.3727710843373
AS5,babble,438.6,1204.56,2529.1368548387095
AS5,babble,550.19,1464.19,2778.3936470588237
AS5,babble,465.28,1330.94,2572.0617699115046
AS5,babble,427.05,1464.19,2515.430047619048
AS5,babble,423.49,1448.53,2518.384680851064
AS5,babble,492.39,1257.08,2532.6172222222226
AS5,babble,475.55,1410.66,2614.0487179487177
AS5,babble,462.12,1131.03,2584.252952380952
AS5,babble,510.81,1284.47,2440.6288888888894
AS5,babble,451.46,1328.9,2501.8960074626866
AS5,babble,395.48,1245.8,2506.884791666667
AS5,babble,411.08,1402.89,2504.5539999999996
AS5,babble,355.05,1533.43,2649.733520000001
AS5,babble,452.83,1452.98,2444.341343283582
AS5,babble,359.14,1247.8,2380.784782608696
AS5,babble,403.59,1577.09,2554.6939759036145
AS5,babble,400.59,1312.21,2511.36179245283
AS5,babble,481.5,1380.68,2580.5620408163268
AS5,babble,500.54,1319.21,2660.005081967213
AS5,babble,423.73,1108.52,2636.985945945946
AS5,babble,403.45,1431.09,2452.0566666666664
AS5,babble,485.5,1224.2,2427.4847560975604
AS5,babble,432.25,1369.35,2451.497538461539
AS5,babble,436.8,1146.99,2534.878032786886
AS5,babble,430.31,1408.98,2598.517986577181
AS5,babble,446.27,1301.91,2471.438990825688
AS5,babble,494.76,1190.41,2231.507446808511
AS5,babble,409.36,1597.89,2463.746730769231
AS5,babble,521.38,1138.66,2557.7345
AS5,babble,455.66,1519.81,2487.1624074074066
AS5,babble,452.13,1432.29,2551.487166666667
AS5,babble,490.71,1410.83,2529.916744966443
AS5,babble,448.66,1339.64,2467.929896907216
AS5,babble,456.72,1434.45,2367.192978723404
AS5,babble,396.39,1212.31,2569.021870967742
AS5,babble,411.51,1137.39,2367.4008196721306
AS5,babble,457.02,1457.27,2481.1172340425533
AS5,babble,443.69,1349.73,2465.1265185185184
AS5,babble,445.42,1347.03,2559.188
AS5,babble,439.93,1407.51,2540.6708021390373
AS5,babble,346.63,1064.04,2433.9530769230764
AS5,babble,378.52,1047.92,2379.240909090909
AS5,babble,535.16,1266.7,2563.137675438596
