Talkers,Noise,F1,F2,F3
C2,babble,501.4,1400.6,2428.380416666667
C2,babble,455.76,1402.13,2310.0275824175824
C2,babble,351.49,1178.11,2435.235272727273
C2,babble,402.55,1373.94,2394.9849494949494
C2,babble,450.19,1398.01,2421.6393801652894
C2,babble,359.71,1396.59,2361.0207246376813
C2,babble,492.54,1548.99,2445.612944444444
C2,babble,472.65,1435.04,2415.6274264705885
C2,babble,466.33,1400.33,2345.1735532994926
C2,babble,466.05,1483.26,2457.7428861788617
C2,babble,445.01,1493.33,2380.9447422680414
C2,babble,438.6,1334.26,2357.843433476395
C2,babble,426.74,1342.8,2394.3942372881356
C2,babble,489.88,1422.75,2353.8529166666667
C2,babble,423.95,1241.01,2362.9928636363634
C2,babble,499.23,1369.26,2307.0405988023945
C2,babble,367.46,1333.86,2254.5438926174497
C2,babble,399.73,1347.29,2377.6507216494847
C2,babble,393.11,1318.38,2370.1496153846156
C2,babble,398.74,1380.15,2365.859870689655
C2,babble,405.81,1606.19,2421.2648258706467
C2,babble,373.54,1754.35,2511.7972727272727
C2,babble,387.55,1645.15,2414.6863829787235
C2,babble,455.54,1324.75,2399.720045248869
C3,babble,557.82,1555.14,2802.4126785714284
C3,babble,579.18,1410.05,2580.6349999999998
C3,babble,556.73,1517.87,2553.4227906976744
C3,babble,589.92,1370.96,2646.2865714285713
C3,babble,608.08,1268.54,2528.0733757961784
C3,babble,511.86,1363.27,2569.9023655913975
C3,babble,619.4,1168.36,2232.6244378698225
C3,babble,506.85,1324.8,2342.553142857143
C3,babble,575.57,1382.93,2540.1879503105592
C3,babble,636.23,1469.6,2519.995344352617
C3,babble,537.36,1593.83,2680.1311403508766
C3,babble,515.36,1321.36,2495.446422764228
C3,babble,612.58,1315.19,2510.062701298701
C3,babble,518.77,1563.99,2547.4797619047617
C3,babble,497.83,1306.77,2656.5217543859653
C3,babble,655.57,1619.9,2541.5733333333333
C3,babble,475.82,1276.03,2400.4122916666665
C3,babble,587.82,1331.69,2483.380625
C3,babble,488.83,1693.86,2718.300731707317
C3,babble,571.98,1431.91,2561.7999418604654
C3,babble,540.91,1498.09,2608.139435483871
C3,babble,574.28,1309.78,2395.8952957746483
C3,babble,521.34,1594.43,2632.9454074074074
C3,babble,560.21,1572.32,2513.863081761006
C3,babble,562.24,1517.74,2509.852896825397
C3,babble,542.95,1428.28,2571.9177575757576
C3,babble,455.15,1499.36,2530.5220175438594
C3,babble,611.35,1526.34,2591.15967948718
C3,babble,509.88,1795.54,2609.9034959349588
C3,babble,597.55,1677.89,2426.5305633802823
C3,babble,556.5,1368.36,2471.5130964467007
C3,babble,653.81,1662.54,2569.1750724637677
C3,babble,479.92,1380.92,2602.715031847134
C3,babble,591.15,1544.57,2549.2817411764704
C3,babble,533.05,1522.57,2552.2725418994414
C3,babble,661.92,1506.77,2527.597230769231
C3,babble,598.16,1428.03,2639.274968553459
C3,babble,410.5,1392.39,2621.497777777777
C3,babble,631.36,1607.19,2377.297792207792
C3,babble,468.32,1554.08,2672.7877348066295
C3,babble,578.15,1341.18,2538.9626053639845
C3,babble,567.56,1544.54,2621.546679536679
C3,babble,534.24,1451.64,2511.642886597938
C3,babble,629.35,1379.43,2418.2557894736838
C3,babble,578.94,1479.52,2575.4132160804024
C3,babble,594.67,1487.15,2560.608188073394
C3,babble,558.0,1727.3,2674.5790616621985
C3,babble,565.13,1494.62,2556.085330578513
C3,babble,563.15,1419.96,2518.359857142857
C3,babble,515.29,1473.65,2634.8411025641026
C3,babble,516.93,1365.98,2606.778006756757
C3,babble,459.93,1190.42,2619.435294117647
C3,babble,477.31,1391.34,2673.9381578947373
C3,babble,513.9,1395.95,2557.6053571428574
C3,babble,590.41,1389.14,2669.942100840336
C3,babble,554.05,1471.03,2596.5011194029853
C3,babble,628.48,1395.27,2536.213662790698
C3,babble,660.67,1445.73,2735.5573913043477
C3,babble,622.43,1591.29,2492.8562087912087
C3,babble,534.38,1274.99,2550.7551960784313
C3,babble,663.29,1309.62,2394.2438947368423
C3,babble,630.02,1369.34,2576.6269938650303
C3,babble,567.08,1298.18,2406.430174825175
C3,babble,586.45,1334.7,2493.1317748917745
C3,babble,544.26,1648.21,2646.7611981566815
C3,babble,516.8,1501.0,2627.3074729241876
C3,babble,580.81,1625.49,2652.798272980501
C3,babble,548.4,1627.49,2569.7463281249998
C4,babble,674.1,1439.02,2551.1494444444447
C4,babble,472.46,1434.32,2624.686219512195
C4,babble,516.92,1534.53,2675.5066386554627
C4,babble,466.13,1755.75,2804.1537735849056
C4,babble,440.63,1660.37,2642.791836734694
C4,babble,596.81,1436.45,2777.042727272727
C4,babble,531.57,1520.93,2725.8100757575758
C4,babble,481.98,1918.75,2771.8579136690646
C4,babble,524.08,1778.97,2717.50954248366
C4,babble,468.69,1567.53,2693.7284313725495
C4,babble,438.27,1638.18,2661.417
C4,babble,539.52,1924.07,2769.7482191780823
C4,babble,481.06,1532.62,2789.5662500000003
C4,babble,526.17,1155.79,2669.965
C4,babble,418.2,1733.04,2600.230294117647
C4,babble,558.66,1614.22,2703.2593269230765
C4,babble,399.54,1737.2,2694.4634246575347
C4,babble,439.93,1332.11,2558.360229885058
C4,babble,498.62,1696.17,2651.561459854015
C4,babble,568.52,1646.62,2792.4946666666665
C4,babble,473.93,1761.91,2787.059875776398
C4,babble,508.47,1629.21,2740.294109589041
C4,babble,547.68,1502.78,2674.3956551724136
C4,babble,466.68,1875.98,2815.6460576923077
C4,babble,578.63,1559.19,2786.057425742574
C4,babble,634.06,1538.69,2855.9055
C4,babble,542.05,1661.88,2700.9352071005915
C4,babble,510.13,1432.66,2733.038846153846
C4,babble,497.97,1655.04,2670.2644680851067
C4,babble,518.49,1802.3,2720.3574074074077
C4,babble,459.66,1823.62,2674.0925
C4,babble,432.1,1489.93,2565.71106741573
C4,babble,557.64,1722.2,2839.7812162162163
C4,babble,539.86,1558.81,2748.287164179105
C4,babble,521.37,1714.37,2680.108769230769
C4,babble,504.0,1618.84,2636.0414035087715
C4,babble,492.26,1787.49,2873.644942528735
C4,babble,541.0,1674.08,2647.8618181818183
C4,babble,499.76,1694.99,2840.0769444444454
C4,babble,552.7,1632.21,2718.815842105263
C4,babble,516.14,1635.2,2732.5624848484854
C4,babble,453.77,1795.11,2505.2172727272728
C4,babble,433.93,1815.43,2603.4694470046084
C4,babble,494.26,1765.42,2742.8347619047618
C4,babble,484.04,1798.15,2653.9495625000004
C4,babble,555.86,1383.64,2765.412096774194
C4,babble,713.83,1697.54,2826.940581395349
C4,babble,531.62,1497.65,2686.0623387096775
C4,babble,601.78,1662.6,2820.271517857143
C4,babble,499.74,1589.77,2852.723636363636
C4,babble,495.46,1654.78,2651.117794117647
C4,babble,595.79,1565.66,2721.1592207792214
C4,babble,536.36,1186.69,2615.056753246753
C4,babble,392.26,1974.38,2599.4141379310345
C4,babble,453.4,1422.4,2664.321967213115
C4,babble,452.95,1800.58,2643.7339583333337
C4,babble,580.2,1440.95,2743.035774647888
C4,babble,517.41,1633.45,2808.595
C4,babble,511.63,1782.29,2691.1250892857142
C4,babble,445.34,1217.07,2645.4889285714285
C4,babble,425.14,1736.25,2669.2434545454544
C4,babble,494.45,1701.78,2804.1409333333336
C4,babble,620.45,1688.2,2747.9186486486487
C4,babble,407.24,1780.15,2660.409887640449
C4,babble,543.67,1918.62,2725.1839999999997
C4,babble,529.69,1701.9,2641.12835443038
C4,babble,498.07,1559.72,2645.2405645161293
C4,babble,539.25,1552.23,2718.718571428571
C4,babble,507.74,1471.21,2660.1037096774194
C4,babble,460.13,1647.6,2586.6144761904757
C4,babble,477.36,1791.15,2747.692277227723
C4,babble,427.66,1963.4,2719.430491803279
C4,babble,546.68,1696.43,2788.22494117647
C4,babble,427.97,1713.66,2717.5203125
C4,babble,582.13,1583.51,2769.7206395348835
C4,babble,491.84,1687.15,2733.3877429467084
C4,babble,497.16,1606.22,2680.135862068966
C4,babble,459.68,1635.48,2653.419559748427
C4,babble,521.15,1587.28,2651.536124031008
C4,babble,438.8,1969.14,2697.9448235294117
C4,babble,410.28,1765.43,2666.4319354838713
C4,babble,552.5,1576.65,2687.4705797101446
C4,babble,579.87,1724.28,2685.164821428571
C4,babble,497.95,1720.84,2649.197688172043
C4,babble,507.26,1733.97,2676.7957798165144
C4,babble,572.92,1472.6,2679.848275862069
C4,babble,445.2,1695.25,2836.6095161290323
C4,babble,542.66,1700.73,2748.0049504950493
C4,babble,528.38,1654.26,2730.2934000000005
C4,babble,463.86,1917.35,2859.101519607843
C4,babble,555.25,1531.01,2672.085257731959
C4,babble,509.57,1415.9,2533.049108910891
C4,babble,631.59,1369.41,2778.788484848485
C4,babble,539.38,1690.92,2789.59325203252
C4,babble,515.82,1619.75,2655.2337681159424
C4,babble,546.39,1493.57,2754.151074380165
C4,babble,464.54,1537.62,2605.8091954022984
C4,babble,506.56,1353.57,2746.329666666666
C4,babble,529.56,1626.32,2628.601126760563
C4,babble,480.56,1318.2,2701.031157894737
C4,babble,510.23,1925.22,2892.179638554217
C4,babble,524.07,1560.85,2611.5536752136754
C4,babble,558.75,1728.26,2666.9171875
C4,babble,544.42,1754.69,2667.9925641025648
C4,babble,471.44,1674.87,2800.191775147929
C4,babble,391.87,1913.28,2753.2983333333327
C4,babble,453.34,1681.2,2641.1799350649353
C4,babble,540.39,1588.75,2775.902222222222
C4,babble,393.5,1527.28,2624.727704918033
C4,babble,569.33,1637.61,2717.3160526315787
C4,babble,603.86,1499.77,2657.9545333333335
C4,babble,460.55,2022.74,2770.483780487805
C4,babble,493.56,1372.3,2643.17375
C4,babble,485.74,1607.92,2690.204372093023
C4,babble,491.64,1772.23,2782.6677142857143
C4,babble,512.78,1835.54,2892.9369090909086
C4,babble,507.86,1543.81,2585.8261194029847
C4,babble,498.77,1648.09,2763.995
C4,babble,584.11,1416.22,2700.6095402298856
C4,babble,475.38,1806.65,2757.48
C4,babble,482.45,1358.08,2619.2034408602153
C4,babble,539.01,1363.25,2757.402884615384
C4,babble,461.55,1524.98,2750.978548387097
C4,babble,494.62,1871.87,2779.2297
C4,babble,480.86,2043.95,2794.998904109589
C4,babble,521.22,1408.1,2588.3535500000003
C4,babble,509.34,1654.0,2733.6383168316834
C4,babble,565.34,1773.34,2749.023333333333
C4,babble,533.12,1443.65,2652.335892857143
C4,babble,484.41,1448.91,2624.244719101124
C4,babble,518.6,1596.15,2656.8920098039216
C4,babble,565.92,1724.46,2778.3707692307694
C4,babble,580.11,1540.61,2846.5447916666667
C4,babble,477.78,1357.58,2601.434285714286
C4,babble,531.14,1683.07,2686.5913875598085
C4,babble,535.64,1562.8,2673.5611199999994
C4,babble,580.35,1402.62,2737.8779629629626
C4,babble,482.33,1422.21,2653.6539393939393
C4,babble,518.43,1627.5,2658.483454545455
C4,babble,447.08,1663.72,2727.7602688172046
C5,babble,486.19,1337.43,2599.529144736842
C5,babble,546.86,1274.85,2357.2065
C5,babble,530.82,1577.68,2709.4813492063495
C5,babble,537.4,1535.35,2541.272417061611
C5,babble,489.16,1654.59,2558.89868852459
C5,babble,532.35,1421.53,2530.5209523809526
C5,babble,593.17,1381.86,2484.7354477611943
C5,babble,521.04,1687.9,2661.1593684210525
C5,babble,607.97,1369.13,2362.281086956522
C5,babble,554.72,1737.98,2629.7785641025644
C5,babble,516.4,1596.48,2618.3748591549293
C5,babble,591.98,1343.92,2357.880357142857
C5,babble,498.07,1684.68,2744.0750000000003
C5,babble,470.87,1621.28,2715.313823529412
C5,babble,470.03,1521.94,2662.771772151899
C5,babble,582.83,1485.19,2530.959677419355
C5,babble,509.36,1565.02,2666.642564102564
C5,babble,531.3,1323.2,2471.479392712551
C5,babble,493.18,1599.0,2615.57905982906
C5,babble,498.89,1384.1,2477.924285714286
C5,babble,556.49,1372.82,2462.486326530612
C5,babble,552.89,1509.24,2621.064120879121
C5,babble,547.67,1774.31,2668.5589873417725
C5,babble,554.62,1726.92,2582.017741935484
C5,babble,538.96,1176.55,2426.351126760563
C5,babble,526.09,1627.83,2759.9577848101267
C5,babble,496.18,1488.04,2530.6149333333333
C5,babble,494.33,1516.92,2683.064791666666
C5,babble,524.42,1560.79,2562.368372093023
C5,babble,513.81,1613.2,2713.0581818181818
C5,babble,527.51,1360.94,2582.913367875648
C5,babble,529.41,1301.78,2499.7248412698414
C5,babble,566.91,1161.08,2396.527162162162
C5,babble,520.14,1587.51,2632.2581860465116
C5,babble,478.04,1756.12,2743.2088271604935
C5,babble,555.04,1491.92,2451.8706617647063
C5,babble,644.02,1288.92,2351.214946236559
C5,babble,512.67,1643.65,2541.645365853659
C5,babble,520.28,1487.53,2623.1038805970147
C5,babble,519.6,1335.31,2532.4364383561638
C5,babble,578.37,1346.55,2497.541807228916
C5,babble,453.9,1836.18,2814.4514
C5,babble,569.98,1418.7,2594.7434523809525
C5,babble,441.55,1507.99,2738.572551724138
C5,babble,636.81,1384.89,2491.433647058824
C5,babble,475.5,1491.92,2552.2723744292234
C5,babble,542.31,1723.18,2658.0859016393442
C5,babble,533.07,1449.37,2787.945106382979
C5,babble,517.82,1533.71,2629.1820359281437
C5,babble,566.03,1573.71,2608.5416778523495
C5,babble,507.15,1408.63,2527.677395833334
C5,babble,472.38,1553.59,2706.4421848739485
C5,babble,545.75,1666.51,2680.271842105263
C5,babble,473.02,1630.75,2546.16064516129
C5,babble,435.43,1390.46,2454.943257575758
C5,babble,530.2,1660.09,2550.4883098591554
C5,babble,623.21,1388.56,2524.727818181818
C5,babble,489.94,1636.2,2606.5694791666665
C5,babble,488.21,1683.62,2646.2328333333335
C5,babble,463.03,1574.85,2679.284842105263
C5,babble,441.83,1757.89,2615.251441441442
C5,babble,460.17,1696.2,2571.566237623762
C5,babble,541.18,1625.09,2635.126293103449
C5,babble,494.03,1533.88,2451.861527777778
C5,babble,578.85,1364.25,2483.7445355191257
C5,babble,512.91,1557.11,2615.7079617834397
C5,babble,484.25,1631.38,2525.483768115942
C5,babble,464.05,1659.65,2584.5151764705884
C5,babble,518.65,1527.54,2522.822714285714
C5,babble,533.61,1849.28,2716.8731746031744
C5,babble,511.44,1539.49,2586.654064516129
C5,babble,570.26,1397.78,2536.8750847457627
C5,babble,543.59,1594.66,2518.649441624366
C5,babble,544.4,1563.95,2438.60775
C5,babble,505.56,1391.8,2452.997105263158
C5,babble,531.65,1618.1,2522.1185344827586
C5,babble,537.67,1650.39,2666.459907407407
C5,babble,477.62,1614.83,2636.293430656934
C5,babble,493.25,1347.99,2473.9316129032254
C5,babble,498.04,1601.84,2586.0662660944204
C5,babble,460.36,1289.44,2523.3539436619717
C5,babble,491.65,1452.64,2514.198775510204
C5,babble,448.79,1560.58,2645.886875
C5,babble,496.65,1474.01,2639.7017355371904
C5,babble,563.3,1509.91,2563.7009375000002
C5,babble,530.16,1836.78,2659.6295652173912
C5,babble,475.06,1737.36,2835.2191262135916
C5,babble,481.07,1501.53,2588.6381720430104
C5,babble,580.89,1511.76,2474.095384615385
C5,babble,545.94,1489.13,2483.6274999999996
C5,babble,448.3,1568.15,2639.7318981481485
C5,babble,541.25,1790.14,2578.0624731182797
C5,babble,534.07,1572.95,2608.3964021164024
C5,babble,486.66,1787.08,2655.011052631579
C5,babble,547.29,1437.9,2408.5003797468353
C5,babble,435.16,1705.69,2663.5150000000003
C5,babble,485.7,1453.88,2550.5155555555557
C5,babble,503.21,1506.63,2630.4871052631584
C5,babble,514.06,1571.04,2499.3753333333334
C5,babble,482.01,1553.22,2434.1686
C5,babble,505.82,1748.92,2626.921610738255
C5,babble,483.19,1625.38,2587.54695035461
C5,babble,520.07,1633.37,2530.82275862069
C5,babble,465.89,1786.79,2662.611980676328
C5,babble,550.76,1754.18,2643.6453932584272
C5,babble,532.7,1471.72,2554.2724324324327
C5,babble,516.42,1518.07,2591.5719999999997
C5,babble,448.29,1895.53,2863.779619047619
C5,babble,492.94,1740.52,2585.92119047619
C5,babble,486.79,1717.84,2612.520659340659
C5,babble,535.86,1511.48,2508.8264102564103
C5,babble,440.34,1305.4,2704.182058823529
C5,babble,476.14,1418.88,2636.92575
C5,babble,517.58,1638.01,2589.664775086505
C5,babble,520.91,1424.53,2579.71552238806
C5,babble,488.37,1778.35,2666.199891304348
C5,babble,467.4,1530.29,2601.336739130435
C5,babble,594.26,1468.92,2479.7711557788944
C5,babble,515.09,1465.52,2502.656357142857
C5,babble,556.03,1280.27,2537.7797087378644
C5,babble,489.19,1318.76,2642.159266055046
C5,babble,503.34,1877.15,2747.4899270072992
C5,babble,583.96,1708.3,2431.0116535433067
C5,babble,513.32,1497.87,2483.341139240506
C5,babble,481.85,1172.53,2272.9172727272726
C5,babble,503.61,1341.33,2444.957816091954
C5,babble,481.89,1616.83,2399.2797916666664
C5,babble,490.96,1677.2,2558.8551351351357
C5,babble,567.21,1623.7,2591.323755868545
C5,babble,551.14,1368.72,2546.209017857143
C5,babble,510.3,1460.84,2570.2635087719295
C5,babble,525.85,1787.93,2704.0533823529413
C5,babble,503.72,1588.85,2575.3287341772157
C5,babble,473.01,1680.59,2720.490606060606
C5,babble,538.81,1499.28,2482.9247892720305
C5,babble,504.32,1670.54,2596.8481868131867
C5,babble,599.21,1331.02,2643.051463414634
C5,babble,522.17,1579.21,2604.0659800664457
C5,babble,564.95,1706.04,2583.9456410256407
C5,babble,420.5,1239.46,2554.1370945945946
C5,babble,565.25,1450.1,2458.600092592593
C5,babble,466.04,1614.53,2683.009548387097
C5,babble,529.27,1537.07,2524.5819753086416
C5,babble,568.77,1741.72,2663.2117391304346
C5,babble,479.45,1835.39,2902.243762376237
C5,babble,510.94,1399.45,2679.8729931972784
C5,babble,517.9,1168.61,2445.0640624999996
C5,babble,477.9,1562.5,2592.9216504854367
C5,babble,592.97,1230.9,2666.405714285714
C5,babble,462.71,1695.77,2660.4527333333335
C5,babble,604.66,1249.5,2431.9678688524587
C6,babble,481.69,1430.89,2561.927210031348
C6,babble,444.43,1425.71,2454.616776859504
C6,babble,498.39,1361.98,2430.7206666666666
C6,babble,442.12,1319.97,2566.540275229358
C6,babble,361.04,1353.47,2577.5002702702704
C6,babble,467.6,1470.04,2574.4032343234326
C6,babble,496.99,1318.57,2474.6425925925923
C6,babble,498.22,1336.38,2496.999015544042
C6,babble,527.18,1291.97,2497.7941353383458
C6,babble,457.29,1413.99,2507.8619069767446
C6,babble,466.74,1353.13,2546.910934959349
C6,babble,517.23,1526.1,2522.934683544304
C6,babble,525.94,1491.04,2495.6303614457834
C6,babble,497.11,1334.9,2534.658170731707
C6,babble,494.68,1436.28,2518.7295375722542
C6,babble,566.01,1367.19,2520.7683783783787
C6,babble,526.53,1352.95,2504.2738547486033
C6,babble,518.21,1386.35,2496.310055248619
C6,babble,519.82,1398.98,2479.974479495268
C6,babble,491.09,1247.54,2594.8663809523814
C6,babble,492.33,1372.87,2441.2525352112675
C6,babble,546.67,1416.07,2588.698139534884
C6,babble,638.0,1473.34,2386.4096226415095
C6,babble,499.42,1345.6,2500.8352054794523
C6,babble,500.11,1191.22,2512.2766363636365
C6,babble,473.35,1340.71,2487.5794961240313
C6,babble,486.5,1319.35,2574.1306188925087
C6,babble,439.04,1564.42,2465.684698795181
C6,babble,528.44,1413.68,2618.5489000000002
C6,babble,479.02,1309.45,2542.646146788991
C6,babble,495.93,1378.92,2514.1422222222227
C6,babble,566.16,1269.92,2615.5708474576277
C6,babble,511.37,1347.97,2473.6099078341013
C6,babble,505.64,1284.09,2446.5479674796743
C6,babble,493.1,1495.43,2512.203120567376
C6,babble,463.68,1385.17,2554.4014545454547
C6,babble,521.9,1348.15,2449.8214864864863
C6,babble,531.04,1339.59,2509.322466216216
C6,babble,526.76,1421.28,2570.3348214285716
C6,babble,453.16,1407.51,2475.043925233645
C6,babble,525.33,1359.3,2593.700423728814
C6,babble,499.84,1485.85,2544.5476515151518
C6,babble,518.49,1420.37,2482.464405594405
C6,babble,493.76,1386.53,2587.6603435114503
C6,babble,477.55,1372.12,2544.4145882352946
C6,babble,451.97,1386.98,2548.1299755501223
C6,babble,525.51,1338.65,2557.6437313432834
C6,babble,471.83,1328.13,2516.6435121951217
C6,babble,490.71,1325.15,2441.9133333333334
C6,babble,499.81,1299.63,2484.229173228346
C6,babble,499.22,1247.24,2480.8058415841588
C6,babble,532.61,1423.24,2590.033698630137
C6,babble,464.4,1342.93,2438.0159880239516
C6,babble,496.9,1358.03,2581.4138775510205
C6,babble,470.99,1356.49,2417.967207207207
C6,babble,456.28,1587.83,2598.148015873016
C6,babble,535.04,1374.38,2605.082932330827
C6,babble,490.15,1388.61,2508.1414697406344
C6,babble,478.41,1213.89,2574.3725
C6,babble,466.42,1250.2,2546.3492783505153
C6,babble,474.25,1329.83,2482.9161073825503
C6,babble,480.18,1447.25,2599.0362333333333
C6,babble,474.33,1346.66,2527.999094339623
C6,babble,533.46,1457.43,2600.081612903226
C6,babble,505.49,1342.9,2546.5734090909095
C6,babble,532.37,1282.28,2536.985620437956
C6,babble,475.4,1366.52,2601.8853932584266
C6,babble,494.8,1350.36,2557.2103018867924
C6,babble,546.53,1442.56,2510.737123745819
C6,babble,392.26,1482.85,2598.259140625
C6,babble,471.48,1319.63,2567.384016393443
C6,babble,519.79,1475.95,2489.644414168937
C6,babble,445.03,1425.85,2548.7585950413227
C6,babble,439.51,1416.97,2525.228629032258
C6,babble,481.79,1484.03,2520.8778125
C6,babble,454.63,1523.7,2503.140576923077
C6,babble,466.05,1278.56,2518.8866666666668
C6,babble,524.78,1556.7,2457.0720952380952
C6,babble,515.31,1358.86,2544.5584090909088
C6,babble,502.83,1421.73,2511.3591176470586
C6,babble,541.94,1470.48,2492.485785123967
C6,babble,500.06,1428.17,2507.115880597015
C6,babble,504.15,1362.48,2473.7824848484847
C6,babble,464.97,1373.01,2481.479237288136
C6,babble,432.87,1400.22,2582.115436507937
C6,babble,442.08,1540.5,2599.0076344086024
C6,babble,474.95,1491.64,2492.797638888889
C6,babble,466.66,1496.44,2545.6990654205606
C6,babble,447.03,1503.46,2596.82
C6,babble,492.77,1249.78,2456.0129152542377
C6,babble,428.52,1490.89,2593.076341463415
C6,babble,481.04,1451.21,2488.5213414634145
C6,babble,497.13,1524.05,2553.4645531914894
C6,babble,478.29,1756.36,2625.0833333333335
C6,babble,449.45,1477.47,2520.489104477612
C6,babble,448.59,1358.97,2531.685902439024
C6,babble,499.23,1281.27,2653.714947368421
C6,babble,373.05,1628.96,2693.4118934911244
C6,babble,489.52,1375.98,2551.543787878788
C6,babble,441.31,1704.34,2610.2320512820515
C6,babble,447.87,1284.87,2560.3607792207795
C6,babble,471.2,1338.45,2395.7878301886794
C6,babble,388.71,1591.6,2357.4315999999994
C6,babble,499.44,1399.92,2495.361242236025
C6,babble,502.58,1439.75,2421.5013333333336
C6,babble,463.36,1336.99,2495.2360330578513
C6,babble,492.77,1506.43,2572.980630630631
C6,babble,450.59,1379.64,2480.9873109243695
C6,babble,455.67,1423.36,2550.075018315018
C6,babble,471.4,1437.97,2558.8210655737703
C6,babble,454.68,1326.97,2557.1786503067483
C6,babble,487.0,1482.98,2411.1666666666665
C6,babble,499.79,1385.98,2573.9393333333337
C6,babble,412.79,1446.43,2496.8131617647055
C6,babble,452.8,1380.54,2467.3551428571427
C6,babble,483.77,1290.7,2459.1368918918924
C6,babble,461.55,1706.34,2339.846212121213
C6,babble,524.79,1418.51,2558.712816091954
C6,babble,496.62,1271.51,2401.218345323741
C6,babble,498.8,1288.93,2386.7675490196084
C6,babble,450.64,1519.95,2483.5495967741936
C6,babble,507.83,1233.38,2495.280533807829
C6,babble,514.02,1381.63,2480.5686829268298
C6,babble,496.31,1365.54,2525.617453416149
C6,babble,537.45,1365.11,2490.0862500000003
C6,babble,523.18,1598.48,2567.2219999999998
C6,babble,471.52,1540.63,2467.754227941176
C6,babble,518.35,1333.78,2564.133494318182
C6,babble,495.95,1243.36,2464.6215359477123
C6,babble,484.55,1383.0,2430.1592028985506
C6,babble,492.13,1333.79,2515.078178694158
C6,babble,464.28,1501.45,2494.123333333333
C6,babble,415.43,1369.47,2539.309702970297
C6,babble,522.24,1345.33,2438.032396694215
C6,babble,499.08,1240.68,2491.5319753086414
C6,babble,504.8,1211.72,2453.532580645161
C6,babble,479.8,1364.01,2516.176909620991
C6,babble,496.79,1341.07,2520.069805194805
C6,babble,456.09,1371.44,2468.6585714285716
C6,babble,508.9,1218.4,2560.784533762058
C6,babble,464.41,1441.41,2624.0999541284405
C6,babble,447.34,1611.19,2580.949032258065
C6,babble,504.06,1205.64,2444.760865384615
C6,babble,475.88,1350.76,2495.7426521739135
C6,babble,514.79,1360.63,2456.1349166666664
C6,babble,451.99,1358.17,2482.8865231788077
C6,babble,542.28,1407.43,2606.637466666667
C6,babble,524.41,1241.29,2485.0866666666666
C6,babble,463.01,1387.46,2608.585617977528
C6,babble,454.89,1337.65,2581.1071328671333
C6,babble,505.22,1402.7,2557.416511627907
C6,babble,490.93,1315.59,2502.2725146198827
C6,babble,453.78,1442.0,2488.200948275863
C6,babble,456.74,1160.13,2399.119262295082
C6,babble,477.18,1449.48,2407.73768292683
C6,babble,487.0,1385.37,2503.97062992126
C6,babble,428.08,1245.86,2509.899133858268
C6,babble,512.88,1454.84,2546.8231914893618
C6,babble,489.34,1240.0,2445.4805833333335
C6,babble,451.97,1390.78,2569.413284671533
C6,babble,416.67,1515.57,2595.5075925925926
C6,babble,510.0,1447.04,2583.933353658537
C6,babble,475.66,1188.9,2401.995
C6,babble,444.35,1345.35,2524.2971555555555
C6,babble,460.04,1406.79,2504.40850678733
C6,babble,493.2,1326.23,2553.383181818182
C6,babble,409.42,1501.55,2471.9972340425534
C6,babble,480.51,1372.7,2375.770900900901
C6,babble,559.4,1463.07,2405.1866336633666
C6,babble,490.92,1270.18,2575.7947598253277
C6,babble,445.09,1291.0,2633.0318604651156
C6,babble,486.63,1226.11,2492.092705882353
C6,babble,460.88,1407.12,2471.178672839506
C6,babble,510.59,1140.5,2483.2066406250005
